ID,area,comment,confidence,lat,lng,name,negative,positive,repost,sentiment,thumb,time,uid_0,uid_1,userarea,Shape_Leng,area_code,count,txt
1590,武汉·汉阳大道,0,0.214912,30.56618928,114.2001944,Tutu晓朋友,0.460746,0.539254,0,1,0,01月24日 14:13, , ,湖北 武汉,0.52938045,22,1,每次醒来，看看自己喝多以后说的话，既搞笑又幼稚，前尘往事，暂且不提，春节来临之际，作为一个武汉人，我要出去冒险了，希望每次都可以平平安安的回来，这样就不会亏欠爱我关心我的人我要加油，武汉也要加油??
1591,武汉 2武汉,9,0.999848,30.59386784,114.2866731,Corgi-慕橙直树,6.85E-05,0.999932,0,2,0,01月24日 14:06,str,277113895,0,0.44466066,18,1,新的一年愿平安，健康望所有小朋友无忧无虑武汉加油，加油武汉#慕橙直树小柯基##铲屎官的日常#柯基#柯基#浪基村#萌宠集中营##萌宠#
1592,武汉·水仙里小区,18,0.692885,30.56946019,114.1960761,风吹乱头发_83422,0.861798,0.138202,0,0,0,01月24日 15:59, , ,湖北 武汉,0.52938045,22,1,作为一个武汉人 看到你们骂武汉 说武汉是瘟神 要赶武汉人去火星。。我们武汉人也不想啊 谁不想快乐的过年 合家团聚啊，，最开始说不会人传人的时候 谁又会想到，，那是，，真正的武汉人现在孤立无援，，需要你们的帮助  快点度过难关的
1593,武汉·永清庭苑,8,0.99938,30.61528083,114.2932588,阔耐德甸甸,0.000278791,0.999721,1,2,0,01月24日 15:59, , ,上海 普陀区,0.44466066,18,1,#武汉封城# 封城第二天，大年三十，致敬在一线抗战的英雄们，武汉加油！
1594,武汉·后湖,4,0.528797,30.64924688,114.3013156,走马的一一,0.52356,0.47644,0,1,0,01月24日 15:52, , ,广东 广州,0.44466066,18,1,宅在家的第5天没出门，初二回老家的票也退了，收到了很多枣阳亲人和朋友的微信关心，希望武汉早日度过难关～
1595,武汉·融侨锦江,4,0.754496,30.57970867,114.2172622,奶芋小轻拳-,0.889523,0.110477,0,0,0,01月24日 15:52, , ,0,0.410438256,21,1,笑死我了 除夕夜晒头juju#除夕# （封城第二天 在屋里要发霉了 我怪使劲逗我   本武汉人很好 加油加油！）#武汉封城#
1596,武汉·楚河汉街,15,0.999226,30.55846603,114.33691,晶呆了的Jessica,0.000348486,0.999652,0,2,0,01月24日 15:47, , ,湖北 武汉,2.931269894,10,1,一个难忘的春节两个人三个菜做一个合格的武汉市民不出门 不串门相信一切都会慢慢好起来加油加油??
1597,武汉·七里晴川,0,0.999811,30.5585172,114.2168942,南北杏仁甜雪梨,8.49E-05,0.999915,0,2,0,01月24日 15:41, , ,0,0.52938045,22,1,#武汉加油# 我们的城市生病了，但是我们都在努力治好她，还是欢迎您再来武汉。为我们自己加油，收到了老师的鼓励，很开心。
1598,武汉·街道口,3,0.637299,30.52650357,114.3537022,新妈小白,0.518135,0.481865,0,1,0,01月24日 15:39,str,lostkress,0,2.931269894,10,1,#末#己亥年最后一天 武汉封城第二天刚刚上路时，多么希望路上不要出现霸道的公交和牛叉哄哄的的士……好吧，现在愿望实现了，但也没什么意思了送走本命年，一样一切早点回复正常
1599,武汉·街道口,0,0.0441496,30.52650357,114.3537022,oh我的盖世英雄,0.569867,0.430133,0,0,0,01月24日 15:37, , ,湖北 武汉,2.931269894,10,1,#武汉封城第一天# 要啥啥没有
1600,武汉·卓刀泉,0,0.972672,30.51297434,114.3673752,原来的我zry,0.0122977,0.987702,0,2,0,01月24日 15:32, , ,湖北,2.931269894,10,1,我分享了文章我们武汉人永远会记住你们的！保护好自己！ O哭惨了！英雄踏上征程！全国医护人员毅然奔赴武汉驰援！
1601,武汉·后湖,26,0.925793,30.64924688,114.3013156,#NAME?,0.0333932,0.966607,0,2,0,01月24日 15:28, , ,湖北 武汉,0.44466066,18,1,#武汉协和医院最新治疗方案#包点饺子??囤着过早
1602,武汉·徐东大街,0,0.981862,30.57885319,114.356581,晴-印记,0.991838,0.00816188,0,0,0,01月24日 15:23, , ,湖北 武汉,0.918169117,23,1,怎么办？不看还好，一看感觉中招了……其实，真的好害怕武汉什么时候会好起来
1603,武汉·积玉桥,1,0.261508,30.57731693,114.3083211,小超人瓜瓜,0.332321,0.667679,0,2,0,01月24日 15:23, , ,0,0.918169117,23,1,带了一大堆化妆品和几套衣服，准备春节期间把自己打扮的漂漂亮亮去拜年收红包的。结果整天穿睡衣家里蹲，吃了睡睡了吃，老板说从武汉回来的自行隔离14天再去上班，关键是什么时候能出武汉还不知道早知道今年回四川过年了
1604,武汉·保利时代,63,0.733805,30.49360294,114.4022531,履束河,0.119788,0.880212,1,2,0,01月24日 15:18, , ,0,2.931269894,10,1,#天津出现聚集性发病#我目前一个人在家，刚刚吃完泡面头开始有点晕，应该没啥事吧！坐标武汉
1605,武汉·华侨城双子座,0,0.993636,30.59244673,114.3784291,Ifeng1109505401,0.0028637,0.997136,0,2,0,01月24日 15:02, , ,湖北 武汉,2.931269894,10,1,伴随着封城，武汉迎来了2020年的大年。喝着家乡的米酒，吃着老家送来的鱼肉，两人一起吃年饭，值得纪念！。
1606,武汉·名湖豪庭,3,0.999958,30.4601646,114.3746617,阿阿布拉蕾,1.88E-05,0.999981,0,2,0,01月24日 16:47, , ,湖北 武汉,2.931269894,10,1,新年快乐，希望新的一年，全家幸福安康，心想事成，武汉加油
1607,3名医护人员出征武汉,0,0.948534,30.59386784,114.2866731,白云黄鹤的地方,0.0231595,0.97684,0,2,0,01月24日 16:44,str,beautifulworld611,0,0.44466066,18,1,武汉的老百姓谢谢你们！#跟新浪看热点#  O抗击新型冠状病毒肺炎 无锡
1608,武汉·丰华园,5,0.644613,30.60871811,114.2054591,苍离氏,0.840076,0.159924,1,0,0,01月24日 16:59, , ,湖北 武汉,0.410438256,21,1,有人推荐几个好玩或者好看的番/日剧/游戏给我吗？本武汉人响应国家号召在家闭关#响应号召家里蹲#
1609,武汉·虹桥家园,0,0.957794,30.45596301,114.3099412,eleven_X宇,0.0189927,0.981007,0,2,0,01月24日 16:59, , ,湖北 武汉,2.931269894,10,1,#除夕# 爸爸带回来的水果@武汉生物工程学院大学生记者团
1610,武汉·楚河汉街,4,0.999251,30.55846603,114.33691,武汉街拍Show,0.000337126,0.999663,0,2,0,01月24日 16:59, , ,湖北 武汉,2.931269894,10,1,武汉街拍Show第674期情侣出街#武汉街拍##街拍##情侣穿搭#
1611,武汉·后湖,2,0.996459,30.64924688,114.3013156,Linda洵,0.00159359,0.998406,0,2,0,01月24日 16:59,str,840713999,0,0.44466066,18,1,#武汉加油# 希望早点见到我的小可爱们
1612,武汉·世茂锦绣长江2期,4,0.0182529,30.54194058,114.2664524,我不穿AJ,0.441786,0.558214,0,2,0,01月24日 16:58, , ,湖北 武汉,0.52938045,22,1,@万能的淘宝 武汉口罩买不到了，选我送几个口罩就行
1613,武汉·百步亭花园,2,0.973991,30.64524294,114.319009,Venumars,0.0117038,0.988296,0,2,0,01月24日 16:36,str,haro518,0,0.44466066,18,1,#武汉封城后的市民生活#刚防护严密地从中百超市回来，没买到84消毒液。但菜品充足，价格正常，新货正在上货。顾客和店员均佩戴口罩。@熊小默
1614,武汉·武汉大学口腔医院,8,0.713288,30.52399687,114.3606198,武大口腔颌面外科_万启龙,0.870979,0.129021,2,0,0,01月24日 16:34, , ,0,2.931269894,10,1,已经有武汉的同行反映颌面部间隙感染伴发热的病人存在接诊和转诊困难的问题了，特殊时期专科医院如何接诊这类病人，这个确实是一个问题！作为武汉的口腔颌面外科医生，如果有需要，我愿意到具有接诊发热病人能力的医院，协助诊治处理该类病人。武汉加油！??@武汉大学口腔医?
1615,武汉·武汉市第五医院,27,0.989387,30.55042502,114.266193,今天也好困困阿,0.995224,0.00477572,4,0,0,01月24日 16:34, , ,海外,0.52938045,22,1,#武汉24小时捐赠电话##新型冠状病毒# 我不想吐槽谁 我就想问各地捐赠的医疗资源什么时候可以发给各大医院？？？什么时候能送到医务人员的手上？？？真的是很绝望阿！！！
1616,武汉·楚天星座,1,0.172083,30.59148565,114.2587479,大大-微微,0.458604,0.541396,1,1,0,01月24日 16:33, , ,0,0.30871907,20,1,一位医生朋友的朋友圈，武汉医用物资急缺。
1617,天 2武汉,1,0.67997,30.59520986,114.2995562,额拉蕾,0.144014,0.855986,0,2,0,01月24日 16:31, , ,湖北 武汉,0.44466066,18,1,这些天水气很重，四处雾蒙蒙的。总有种末日的悲壮感。#武汉封城# 第
1618,武汉·徐东大街,7,0.822198,30.57885319,114.356581,我不是麻麻是璇璇,0.919989,0.0800108,0,0,0,01月24日 16:28, , ,湖北 武汉,0.918169117,23,1,这是活了三十年的地方第一次年三十没有人没有车天气跟不断更新的疫情数据压的人心慌慌天佑武汉 无论怎样不逃不弃
1619,武汉·东湖风景区,14,0.982991,30.54583487,114.4004719,小柏upup,0.00765394,0.992346,0,2,0,01月24日 16:23, , ,0,0.918169117,23,1,#武汉加油#做不出逃出武汉这件事，我依然为自己是个武汉人感到骄傲。我承诺不出门，不传谣，相信政府，我与武汉共进退。
1620,武汉·银海华庭,1,0.974037,30.54125199,114.3380536,卡昵的财经账簿,0.0116833,0.988317,0,2,0,01月24日 17:58, , ,海外,0.918169117,23,1,#武汉加油#百部挖掘机会战后官湖武汉小汤山六天生命线????????
1621,武汉·景兰苑,0,0.974063,30.6641772,114.3146953,巨蟹de小狗狗,0.0116716,0.988328,0,2,0,01月24日 17:56, , ,湖北 武汉,0.44466066,18,1,#封城日记#在家隔离的大年三十新年仪式感也不能少我们大武汉加油??期待顺顺利利战胜病毒??期待春暖花开
1622,武汉·汉口火车站,1,0.969785,30.62153636,114.24898,包应普,0.0135967,0.986403,0,2,0,01月24日 17:55, , ,0,0.30871907,20,1,武汉呼唤当代于谦，当年北京保卫战的总指挥！@大明风华 @财经网
1623,武汉·三金·雄楚天地,4,0.974325,30.50688549,114.3779519,啦啦咔咔98928,0.988446,0.011554,0,0,0,01月24日 17:53, , ,湖北,2.931269894,10,1,风暴眼中心总是最平静的。看网上舆论武汉仿佛已是无政府状态……蔡甸知音湖“小汤山”医院已紧急开建，人工已开到1200元/天。这样还说政府不作为的话，我只能说你脑子进了水，而且是开水。真想为武汉作贡献的话，欢迎你来，而且不让你白干，起码1200一天。
1624,武汉·清江山水二期,7,0.667659,30.47296083,114.3954314,不爱吃糖666,0.850447,0.149553,0,0,0,01月24日 17:53, , ,湖北,2.931269894,10,1,封城的第二天，还在武汉，不敢出门，听说外面又有五个人被抬走了，都没有发烧，病毒变异了吗？
1625,武汉·港澳台风情街,15,0.998406,30.58788561,114.2885601,暖小主,0.00071749,0.999283,2,2,0,01月24日 17:50,str,nuannuau,0,0.44466066,18,1,武汉人给全国人们拜年！谢谢大家对武汉疫情的关注。我们很好，物资很充足，我们在家隔离过年。我们有公德，不出门，控制疫情人人有责！@moooooo
1626,武汉·融侨华府,0,0.234459,30.57245995,114.3113303,尹多黎,0.655506,0.344494,0,0,0,01月24日 17:50, , ,湖北 武汉,0.918169117,23,1,#自己车自己洗# 今天除夕，也是武汉封城第二天，还有洗车人在街上洗车。“这个时候不能要钱不要命了”，建议有车族:自己车自己车！@长江日报 @武汉晨报 @武汉晚报 @武汉发布 @武汉广播电视台
1627,武汉·卓刀泉,0,0.805519,30.51297434,114.3673752,本名不叫宋晨晨的宋晨晨吖,0.0875167,0.912483,3,2,0,01月24日 17:49, , ,湖北 武汉,2.931269894,10,1,#武汉紧急求援##武汉多家医院急需防护物资##武汉24小时捐赠电话# 武汉多家医院请求支援。
1628,武汉·世纪彩城,1,0.991852,30.57468417,114.3497798,周大喜喜,0.00366671,0.996333,0,2,0,01月24日 17:47, , ,湖北 武汉,2.931269894,10,1,封城的团年饭武汉加油哟我们都会熬过去的#武汉封城后的市民生活##武汉封城##武汉加油#
1629,武汉·丁字桥,2,0,30.53637457,114.3302215,小路子超美营业,0,0,0,-1,0,01月24日 17:45, , ,湖北,0.918169117,23,1,从我出生开始，我们家就特别喜欢三个人过年（就是单纯的懒惰，不喜欢到处跑），今年本来和亲戚朋友们约好热闹相聚，结果……最终还是没有实现希望安安全全在家度过新年啊#武汉加油##祈福武汉##战胜疫情#
1630,武汉·大智路,1,0.953083,30.59251839,114.2891892,#NAME?,0.0211127,0.978887,1,2,0,01月24日 17:43, , ,湖北 武汉,0.44466066,18,1,武汉????
1631,武汉·丽华苑,1,0.64131,30.59784775,114.3577036,武汉威博,0.83859,0.16141,3,0,0,01月24日 17:43, , , ,2.931269894,10,1,O网页链接 人民日报的问卷调查，在武汉的同志们请填写你们的真实感受，意见或建议，不用客气。武汉人民的声音必须被听见…请帮忙转发，谢谢！
1632,武汉·江汉路,8,0.797888,30.5861812,114.2823964,一只脏辫师,0.90905,0.0909504,0,0,0,01月24日 17:40, , ,湖北 武汉,0.44466066,18,1,简简单单的年夜饭也挺好 今年终于不用吃剩菜剩饭了，长这么大第一次怕东西不够吃（我们还算稍微强一点的）在武汉城内的朋友们一定要加油啊！那些喷子们听好 有种就进来武汉再喷 大过年的也不想说太难听的话骂你们！不说丧气话了 祝大家新年快乐 百毒不侵????
1633,武汉·唐家墩,26,0.764811,30.61638776,114.2649376,小柠檬滴Baba,0.105835,0.894165,23,2,0,01月24日 17:10,str,314000522,0,0.30871907,20,1,公共交通全部停运，从来没见过如此干净安静的武汉。要知道这是这座千万级人口城市最最繁华的汉口商圈，和电视里各地热闹的过年场景形成了巨大的反差。@腾讯新闻 @央视新闻 @武汉发布 @头条武汉@今日报料客户端
1634,武汉·江汉路,0,0.983079,30.5861812,114.2823964,ZoeMiu-,0.00761424,0.992386,0,2,0,01月24日 17:04, , ,0,0.44466066,18,1,武汉封城第二天~静谧。
1635,武汉·武昌火车站,3,0.854426,30.53088598,114.3121545,陳先森的靈魂提前退休了,0.0655083,0.934492,1,2,0,01月24日 17:02,str,chencong06020,0,0.918169117,23,1,封一座城，护一国人！ 生而在世，有三“不笑”： 不笑天灾，不笑人祸，不笑疾病。 立地为人，有“三不黑”： 育人之师，救人之医，护国之军。 武汉挺住！武汉加油！中国加油????
1636,武汉 新年快乐 2武汉,0,0.999958,30.59520986,114.2995562,晗雨菲,1.91E-05,0.999981,0,2,0,01月24日 17:01, , ,湖北 武汉,0.44466066,18,1,#韩小菲的日常分享##武汉加油##新年快乐#
1637,武汉·江汉路,0,0.483654,30.5861812,114.2823964,babyfaceYY,0.232355,0.767645,0,2,0,01月24日 18:57, , ,湖北 武汉,0.44466066,18,1,#年夜饭#虽然住在武汉，云过年也还是要好好过年呀～坚决不出门，防止染病不给人添乱??
1638,武汉·清江山水二期,6,0.986325,30.47296083,114.3954314,六面体瞬间移动师,0.00615388,0.993846,0,2,0,01月24日 18:55, , ,湖北 武汉,2.931269894,10,1,新的一年祝大家喜乐平安 愿武汉会更好
1639,武汉·昙华林,52,0.82261,30.55426501,114.3049815,自闭博主了解一下,0.0798252,0.920175,0,2,0,01月24日 18:53, , ,湖北,0.918169117,23,1,#封城日记#大概这是我过得最难忘的一年春节吧。姐姐原计划初六的婚礼取消，择日举行。奶奶身体不好，时日无多，一直心心念念着今天一起吃年饭好好团聚，还特意买了许多东西。我一家子选择留在武汉，不回去添堵添乱，微博上反而被地图炮骂的狗血淋头。
1640,武汉·艾尚花桥,0,0.885065,30.62042198,114.2827897,心宽体胖Oo,0.0517209,0.948279,0,2,0,01月24日 17:27,str,wuhdavid,0,0.44466066,18,1,转发武汉医疗保障绿色通道电话@武汉发布 @湖北经视 @楚天都市报 @武汉晚报 @武汉同城 @新浪湖北 @武汉晨报 @楚天都市报 @楚天交通广播
1641,武汉·融侨华府,6,0.706592,30.57245995,114.3113303,尹多黎,0.867966,0.132034,0,0,0,01月24日 17:27, , ,湖北 武汉,0.918169117,23,1,#口罩用完剪碎# 听说有人收集旧口罩出售，建议口罩用完就剪碎！@长江日报 @武汉晨报 @武汉晚报 @武汉发布 @武汉广播电视台
1642,武汉·武汉汇豪大酒店,0,0.220271,30.58863979,114.2815934,梯梯_,0.649122,0.350878,0,0,0,01月24日 17:26,str,338717100,0,0.44466066,18,1,#祝你被淘宝清空购物车# 武汉人民只能靠这个娱乐娱乐了！@万能的淘宝
